alpha,d,m,n,T,R,EDD,,Medias, ,IGA 50,,IGA+LS1°,,IGA+LScomplete,,IGA Complete,
,,,,,,Tmax,CPU Time,Tmax,CPU Time,Tmax,CPU Time,Tmax,CPU Time,Tmax,CPU Time,Tmax,CPU Time

0.2,12,50,350,0.2,0.2,56398.5,3.81593e-05,55027.1,3.70984e-05,46615.8,13.0681,
0.2,14,50,350,0.2,0.2,56398.5,4.18985e-05,55027.1,3.73433e-05,46830.1,12.348,
0.2,16,50,350,0.2,0.2,56398.5,3.55888e-05,55027.1,3.74585e-05,46573.1,19.4836,
0.8,10,50,350,0.2,0.2,1.70516e+06,3.68086e-05,1.63815e+06,3.73971e-05,1.47076e+06,7.44016,
0.8,12,50,350,0.2,0.2,1.70516e+06,3.98451e-05,1.63815e+06,4.30977e-05,1.46831e+06,9.17408,
0.8,14,50,350,0.2,0.2,1.70516e+06,3.64728e-05,1.63815e+06,3.9118e-05,1.47154e+06,6.34645,
0.8,16,50,350,0.2,0.2,1.70516e+06,4.56828e-05,1.63815e+06,3.81183e-05,1.46618e+06,15.6816,
0,10,50,350,0.8,0.2,21079,3.62365e-05,21193,3.69011e-05,17876,20.9024,
0,12,50,350,0.8,0.2,21079,4.48278e-05,21193,3.73031e-05,17978,14.1363,
0,14,50,350,0.8,0.2,21079,3.53732e-05,21193,3.59158e-05,17891,28.4741,
0,16,50,350,0.8,0.2,21079,4.49179e-05,21193,4.27562e-05,17945,24.4703,
0.2,10,50,350,0.8,0.2,65844.4,4.1443e-05,65270.8,4.47357e-05,58309.5,21.1044,
0.2,12,50,350,0.8,0.2,65844.4,3.83742e-05,65270.8,4.1716e-05,58641.2,25.4319,
0.2,14,50,350,0.8,0.2,65844.4,3.77923e-05,65270.8,3.74902e-05,58514.8,24.4938,
0.2,16,50,350,0.8,0.2,65844.4,3.76687e-05,65270.8,3.71406e-05,58344.4,14.3562,
0.8,10,50,350,0.8,0.2,1.69677e+06,3.77926e-05,1.66277e+06,3.72509e-05,1.46877e+06,15.9309,
0.8,12,50,350,0.8,0.2,1.69677e+06,4.40086e-05,1.66277e+06,3.80402e-05,1.47833e+06,25.9427,
0.8,14,50,350,0.8,0.2,1.69677e+06,3.80353e-05,1.66277e+06,3.70433e-05,1.48473e+06,9.93725,
0.8,16,50,350,0.8,0.2,1.69677e+06,5.28589e-05,1.66277e+06,4.09789e-05,1.47134e+06,38.6894,
0,10,50,50,0.2,0.2,3664,2.4807e-06,3906,2.41857e-06,2671,0.0991706,
0,12,50,50,0.2,0.2,3664,6.89247e-06,3906,7.2015e-06,2709,0.0637491,
0,14,50,50,0.2,0.2,3664,3.77353e-06,3906,3.24555e-06,2690,0.137876,
0,16,50,50,0.2,0.2,3664,6.79523e-06,3906,7.19975e-06,2670,0.193368,
0.2,10,50,50,0.2,0.2,10500.8,4.1025e-06,9881.75,3.04195e-06,8100.22,0.141604,
0.2,12,50,50,0.2,0.2,10500.8,6.08675e-06,9881.75,4.92725e-06,8134.64,0.120085,
0.2,14,50,50,0.2,0.2,10500.8,1.10781e-05,9881.75,6.30325e-06,8090.85,0.129372,
0.2,16,50,50,0.2,0.2,10500.8,4.8109e-06,9881.75,4.0047e-06,8047.5,0.256819,
0.8,10,50,50,0.2,0.2,108666,2.58615e-06,100634,3.09335e-06,90531.5,0.0755061,
0.8,12,50,50,0.2,0.2,108666,3.30385e-06,100634,2.66547e-06,90441.7,0.0924507,
0.8,14,50,50,0.2,0.2,108666,3.53687e-06,100634,2.99488e-06,90054.9,0.0624986,
0.8,16,50,50,0.2,0.2,108666,2.35017e-06,100634,3.52953e-06,90364.2,0.12101,
0,10,50,50,0.8,0.2,6392,2.19667e-06,6121,2.34715e-06,5233,0.0558885,
0,12,50,50,0.8,0.2,6392,3.05117e-06,6121,2.75215e-06,5249,0.0868064,
0,14,50,50,0.8,0.2,6392,2.3546e-06,6121,2.38583e-06,5199,0.0979791,
0,16,50,50,0.8,0.2,6392,2.37712e-06,6121,2.43965e-06,5174,0.087753,
0.2,10,50,50,0.8,0.2,12866.8,3.61032e-06,12631.8,3.23087e-06,10762.3,0.0540164,
0.2,12,50,50,0.8,0.2,12866.8,3.4602e-06,12631.8,3.36922e-06,10667.2,0.0872337,
0.2,14,50,50,0.8,0.2,12866.8,3.62758e-06,12631.8,2.65217e-06,10695.8,0.0666385,
0.2,16,50,50,0.8,0.2,12866.8,2.3584e-06,12631.8,2.3613e-06,10648.1,0.146774,
0.8,10,50,50,0.8,0.2,109906,2.83922e-06,107936,2.4205e-06,93068.2,0.0850327,
